participante,comentário,dia
9764ca16-8169-496a-86f2-8b5413a49083,Minicurso excelente!,26/09/2025 15:09
47cacf3f-e0f2-421b-a645-5e0efd6cc615,Tinha safados usando extensão pra ganhar no kahoot hoje do minicurso. Vagabundos kkkkkkk,26/09/2025 15:09
9764ca16-8169-496a-86f2-8b5413a49083,Muito interessante.,26/09/2025 15:09
9764ca16-8169-496a-86f2-8b5413a49083,Me agregou bastante.,26/09/2025 15:09
9764ca16-8169-496a-86f2-8b5413a49083,Gostei muito.,26/09/2025 15:10
4a38eef3-4375-45b4-b386-649cb518c20b,muito bom os minicursos,26/09/2025 15:15
4a38eef3-4375-45b4-b386-649cb518c20b,queria ter feito o curso de gpu,26/09/2025 15:15
66333d64-e1a9-407d-b5ec-e97640fc0bfc,"Muito bom esse minicurso, palestrante sabe muito sobre o tema ",26/09/2025 15:16
f89542a1-a135-47ef-879d-0bfa3b345d80,"ufv é uma mãe ",26/09/2025 15:17
9cd6db67-067e-45e7-8db9-db3f3a10afc6,Minicurso de docker muito top,26/09/2025 15:17
9aa2b218-1ce5-4019-8e59-cefd44bc9866,vamos Trojan!,26/09/2025 15:17
e7beddd6-a427-4574-9b82-87ccdf34a101,O minicurso de docker foi muito bom,26/09/2025 15:18
9aa2b218-1ce5-4019-8e59-cefd44bc9866,que minicurso,26/09/2025 15:18
9aa2b218-1ce5-4019-8e59-cefd44bc9866,muito bacana,26/09/2025 15:18
e7beddd6-a427-4574-9b82-87ccdf34a101,Muito bom,26/09/2025 15:18
9aa2b218-1ce5-4019-8e59-cefd44bc9866,muito banana,26/09/2025 15:18
f89542a1-a135-47ef-879d-0bfa3b345d80,ansioso pelos sorteios,26/09/2025 15:18
f89542a1-a135-47ef-879d-0bfa3b345d80,"comi bastante, nota 10",26/09/2025 15:19
f89542a1-a135-47ef-879d-0bfa3b345d80,almoço bacana a com pão de queijo e bolo,26/09/2025 15:19
9cd6db67-067e-45e7-8db9-db3f3a10afc6,Quero ganhar um brinde hehehe,26/09/2025 15:20
a5551753-5cda-4641-bc94-7d92707ef19c,Os minicursos estavam muito bons.,26/09/2025 15:21
86cb75a4-c315-4d9a-9289-8ea110fc8799,Bom,26/09/2025 15:21
9cd6db67-067e-45e7-8db9-db3f3a10afc6,Tinha que dá pra fazer mais de 1 minicurso de tão bom !,26/09/2025 15:21
86cb75a4-c315-4d9a-9289-8ea110fc8799,Interessante o mini curso,26/09/2025 15:21
a5551753-5cda-4641-bc94-7d92707ef19c,Ótima secom. Esperando o ano que vem.,26/09/2025 15:21
86cb75a4-c315-4d9a-9289-8ea110fc8799,"Adorei o evento ",26/09/2025 15:21
86cb75a4-c315-4d9a-9289-8ea110fc8799,"Ansioso para o sorteio ",26/09/2025 15:21
9cd6db67-067e-45e7-8db9-db3f3a10afc6,"Achei legal de participar dela comissão, tava top a Secom ",26/09/2025 15:21
1a2cfcd0-081c-413f-b184-3104f229f33d,Oii,26/09/2025 15:22
e7beddd6-a427-4574-9b82-87ccdf34a101,Muito bom,26/09/2025 15:22
e7beddd6-a427-4574-9b82-87ccdf34a101,Top,26/09/2025 15:22
e7beddd6-a427-4574-9b82-87ccdf34a101,Topzera,26/09/2025 15:23
2841ae4b-ef6a-4661-94a3-9777a70ec034,"Secom muito boa, superou tudo",26/09/2025 15:25
7064b0be-2b69-4b72-b749-c7057e244714,"gostei muito do minicurso ",26/09/2025 15:25
2841ae4b-ef6a-4661-94a3-9777a70ec034,Os brindes estão absurdos,26/09/2025 15:25
e7beddd6-a427-4574-9b82-87ccdf34a101,Excelente,26/09/2025 15:25
667d742e-3fdf-457b-b63c-7a8befc9bee4,"Animado pra ver quem vai ganhar a maratona ",26/09/2025 15:26
e7beddd6-a427-4574-9b82-87ccdf34a101,Top,26/09/2025 15:26
7568d4e3-7c42-4c07-9246-161f8f144017,"Ótimo mini curso ",26/09/2025 15:26
e7beddd6-a427-4574-9b82-87ccdf34a101,Excelente trabalho,26/09/2025 15:26
7568d4e3-7c42-4c07-9246-161f8f144017,"Ansioso para os brindes ",26/09/2025 15:26
e7beddd6-a427-4574-9b82-87ccdf34a101,"Muito
Bom",26/09/2025 15:26
e7beddd6-a427-4574-9b82-87ccdf34a101,Top,26/09/2025 15:26
4395eb8b-e6f9-4282-85dc-98453a11cc3e,🥳🥳,26/09/2025 15:27
4395eb8b-e6f9-4282-85dc-98453a11cc3e,🥳🥳,26/09/2025 15:27
4395eb8b-e6f9-4282-85dc-98453a11cc3e,🥳🥳,26/09/2025 15:27
4395eb8b-e6f9-4282-85dc-98453a11cc3e,🥳🥳,26/09/2025 15:27
3d6d0870-4d2b-4b19-942d-fa56cf8cbad9,"O minicurso de blockchain foi maravilhoso ",26/09/2025 15:28
3d6d0870-4d2b-4b19-942d-fa56cf8cbad9,Ótimo evento,26/09/2025 15:30
3d6d0870-4d2b-4b19-942d-fa56cf8cbad9,Temas muito interessantes dos minicursos,26/09/2025 15:30
3d6d0870-4d2b-4b19-942d-fa56cf8cbad9,Organização muito boa,26/09/2025 15:31
24c725a4-20aa-4ce4-9d18-b194d3bdd5be,😁😁,26/09/2025 15:48
24c725a4-20aa-4ce4-9d18-b194d3bdd5be,🎉🎉,26/09/2025 15:48
24c725a4-20aa-4ce4-9d18-b194d3bdd5be,🎉🎉,26/09/2025 15:50
24c725a4-20aa-4ce4-9d18-b194d3bdd5be,🎉🎉,26/09/2025 15:50
47cacf3f-e0f2-421b-a645-5e0efd6cc615,"Glaucia me tirou da dieta ",26/09/2025 15:56
ad08e116-810d-4533-a7c6-9782fcb55f6d,"Ótimo curso ",26/09/2025 15:57
ad08e116-810d-4533-a7c6-9782fcb55f6d,Teste 1,26/09/2025 15:57
ad08e116-810d-4533-a7c6-9782fcb55f6d,"Excelentes lanches ",26/09/2025 15:57
ad08e116-810d-4533-a7c6-9782fcb55f6d,"Coffee break ",26/09/2025 15:57
1a2cfcd0-081c-413f-b184-3104f229f33d,Nn,26/09/2025 15:59
1a2cfcd0-081c-413f-b184-3104f229f33d,N,26/09/2025 15:59
1a2cfcd0-081c-413f-b184-3104f229f33d,N,26/09/2025 15:59
1a2cfcd0-081c-413f-b184-3104f229f33d,J,26/09/2025 15:59
1a2cfcd0-081c-413f-b184-3104f229f33d,Oi,26/09/2025 16:00
1a2cfcd0-081c-413f-b184-3104f229f33d,Bom,26/09/2025 16:00
1a2cfcd0-081c-413f-b184-3104f229f33d,Joia,26/09/2025 16:00
1a2cfcd0-081c-413f-b184-3104f229f33d,Simistro,26/09/2025 16:00
7064b0be-2b69-4b72-b749-c7057e244714,"os comentários nao estão atualizando nas missões ",26/09/2025 16:02
7064b0be-2b69-4b72-b749-c7057e244714,teste,26/09/2025 16:02
7064b0be-2b69-4b72-b749-c7057e244714,agora foi,26/09/2025 16:02
7064b0be-2b69-4b72-b749-c7057e244714,ansioso pro sorteio,26/09/2025 16:03
61070f87-e362-47bc-b690-aa075a9fd9b7,"Evento maravilhoso ",26/09/2025 16:03
61070f87-e362-47bc-b690-aa075a9fd9b7,Aprendi muito,26/09/2025 16:04
50ab66a7-9677-44ec-b7d4-be69f3d11d87,"Mt boa a SECOM!! ",26/09/2025 16:04
61070f87-e362-47bc-b690-aa075a9fd9b7,Muito bom estar participando de tudo,26/09/2025 16:04
50ab66a7-9677-44ec-b7d4-be69f3d11d87,👏,26/09/2025 16:04
50ab66a7-9677-44ec-b7d4-be69f3d11d87,Mt bom o coffee break,26/09/2025 16:05
50ab66a7-9677-44ec-b7d4-be69f3d11d87,👏,26/09/2025 16:05
61070f87-e362-47bc-b690-aa075a9fd9b7,"Mine curso agregou muito ",26/09/2025 16:05
61070f87-e362-47bc-b690-aa075a9fd9b7,Certificado muito bom,26/09/2025 16:06
61070f87-e362-47bc-b690-aa075a9fd9b7,"Ansioso pelo ano que vem ",26/09/2025 16:06
db9bfd41-6887-42b5-af12-0353800ae182,"Boa palestra ",26/09/2025 16:07
5c812191-4a89-40c2-ad20-11d17bed69a1,a,26/09/2025 16:08
5c812191-4a89-40c2-ad20-11d17bed69a1,v,26/09/2025 16:08
5c812191-4a89-40c2-ad20-11d17bed69a1,h,26/09/2025 16:08
5c812191-4a89-40c2-ad20-11d17bed69a1,k,26/09/2025 16:08
4f2f31a6-17cf-41cf-abce-affe831515c7,😁👍,26/09/2025 16:09
98f8bdd8-3510-4dde-bb71-9de29ba13bd9,A,26/09/2025 16:13
98f8bdd8-3510-4dde-bb71-9de29ba13bd9,A,26/09/2025 16:13
98f8bdd8-3510-4dde-bb71-9de29ba13bd9,A,26/09/2025 16:13
98f8bdd8-3510-4dde-bb71-9de29ba13bd9,A,26/09/2025 16:13
98f8bdd8-3510-4dde-bb71-9de29ba13bd9,A,26/09/2025 16:13
98f8bdd8-3510-4dde-bb71-9de29ba13bd9,A,26/09/2025 16:13
98f8bdd8-3510-4dde-bb71-9de29ba13bd9,A,26/09/2025 16:13
98f8bdd8-3510-4dde-bb71-9de29ba13bd9,A,26/09/2025 16:14
98f8bdd8-3510-4dde-bb71-9de29ba13bd9,A,26/09/2025 16:14
98f8bdd8-3510-4dde-bb71-9de29ba13bd9,A,26/09/2025 16:14
98f8bdd8-3510-4dde-bb71-9de29ba13bd9,A,26/09/2025 16:14
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,Evento muito bom,26/09/2025 16:17
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,"Palestras bem trabalhadas ",26/09/2025 16:17
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,Boa maratona,26/09/2025 16:17
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,Boa gamejam,26/09/2025 16:17
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,Muito bom,26/09/2025 16:20
99899b5a-eb3d-4d67-a64f-a143f824a709,Coffee break da tarde foi o melhor de todas as SECOMs! Parabéns aos envolvidos 👏👏👏,26/09/2025 16:21
40e23675-8f02-4354-a49c-3a3e0f6c2687,Obrigado por este momento.,26/09/2025 16:21
667d742e-3fdf-457b-b63c-7a8befc9bee4,Animado pra ver os jogos da gamejam,26/09/2025 16:23
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,Legal,26/09/2025 16:26
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,"Maratona perfeita ",26/09/2025 16:26
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,"Ótimos minicursos ",26/09/2025 16:26
09a5e729-ec44-4c1b-b9b3-d01701ef2e51,"Excelente ",26/09/2025 16:26
40e23675-8f02-4354-a49c-3a3e0f6c2687,Precisamos de mais eventos assim.,26/09/2025 16:28
40e23675-8f02-4354-a49c-3a3e0f6c2687,Melhor evento de computação que já participei na vida.,26/09/2025 16:29
40e23675-8f02-4354-a49c-3a3e0f6c2687,Muito agradecido a organização.,26/09/2025 16:29
40e23675-8f02-4354-a49c-3a3e0f6c2687,Os minicursos foram muito bons.,26/09/2025 16:29
40e23675-8f02-4354-a49c-3a3e0f6c2687,Aprendi muito.,26/09/2025 16:30
40e23675-8f02-4354-a49c-3a3e0f6c2687,Gostei e espero vir na próxima.,26/09/2025 16:30
40e23675-8f02-4354-a49c-3a3e0f6c2687,Gostei muito da camiseta.,26/09/2025 16:30
00928f04-9790-4159-aa82-47f636c3ba86,Gostei do evento,26/09/2025 16:49
00928f04-9790-4159-aa82-47f636c3ba86,Minicurso divertid,26/09/2025 16:49
00928f04-9790-4159-aa82-47f636c3ba86,Tttt,26/09/2025 16:55
00928f04-9790-4159-aa82-47f636c3ba86,Fsdf,26/09/2025 16:55
99899b5a-eb3d-4d67-a64f-a143f824a709,Eu vivi. Vivi o suficiente para ver o Guto gerado por IA se transformando em cavalo.,26/09/2025 17:06
070db213-148d-45f2-8d8a-a0533d8ed2b1,"Sacanagem esse podium aí em ",26/09/2025 17:40
070db213-148d-45f2-8d8a-a0533d8ed2b1,"Tatu bolinha merecia no mínimo podium ",26/09/2025 17:40
